,timestamp,TT66.BCTFI.660298:TOTAL_INTENSITY,TT60.BCTFI.610225:TOTAL_INTENSITY,SPS.BQM:NO_BUNCHES,SPSQC:TRANSFER_LINES_OPTICS_NAMES,s_x,s_x_std,mu_x,mu_x_std,R2_x,s_y,s_y_std,mu_y,mu_y_std,R2_y
133,2024-04-08 13:38:12.135000064,1952120700000.0,1949970100000.0,12.0,tt66_2023_fp2_sti_0p1_0p5mm,0.23721519558911017,0.0014489756378576694,0.4674126892913396,0.0014243804726831444,0.9916806352723311,0.7902137416471335,0.002842199093288375,-0.25274997314733194,0.002749782007917696,0.9944920593287863
134,2024-04-08 13:38:54.135000064,1990765000000.0,1989395100000.0,12.0,tt66_2023_fp2_sti_0p1_0p5mm,0.23738450113141726,0.0014638687784084513,0.47213707587280457,0.0014390017216157267,0.9915220186310661,0.789654974351506,0.0028911418527351744,-0.24577103586370277,0.002797209570124179,0.9942940055109661
135,2024-04-08 13:39:36.135000064,1975914200000.0,1977982600000.0,12.0,tt66_2023_fp2_sti_0p1_0p5mm,0.23673472037020132,0.001451106716699421,0.46148665001558775,0.0014265290775601054,0.9916232386428383,0.7893229713565932,0.002882304161889576,-0.25105936501286324,0.0027887041636651287,0.9943240147537816
136,2024-04-08 13:41:42.135000064,1909658400000.0,1907101000000.0,12.0,tt66_2023_fp2_sti_0p1_0p5mm,0.1458650683509124,0.002123809629199444,0.4781008280202497,0.002102276692127898,0.9550095136735253,0.46218108821387033,0.01533049999237669,-0.31470188696047047,0.015055686837551057,0.6845219106991156
137,2024-04-08 13:48:00.135000064,1809723200000.0,1809820800000.0,12.0,tt66_2023_fp2_sti_0p1_0p5mm,0.1545281485286796,0.00048228053527335843,0.47235798991914685,0.0004770862783161322,0.9978376977897843,0.4425394907514566,0.0028143153790114047,-0.25360024867882136,0.002766175546759272,0.9833633862150487
138,2024-04-08 13:50:06.135000064,1878374200000.0,1876523600000.0,12.0,tt66_2023_fp2_sti_0p1_0p5mm,0.15136460801345533,0.00046826064003985235,0.4726384500497122,0.00046332553077071254,0.9978762787368007,0.44411980826127917,0.0026521254249390557,-0.2510911110693357,0.002606585375713082,0.9853001509344564
139,2024-04-08 13:51:30.135000064,1955401600000.0,1953341900000.0,12.0,tt66_2023_fp2_sti_0p1_0p5mm,0.14980806475599848,0.0004673844413097634,0.4818342981140453,0.00046251160065123814,0.9978405367972749,0.44736647741589086,0.0025730388440194534,-0.25457354356795975,0.0025285086051718446,0.9863463616819474
140,2024-04-08 13:52:12.135000064,1957884100000.0,1964365400000.0,12.0,tt66_2023_fp2_sti_0p1_0p5mm,0.15230217464186727,0.0004216475015492957,0.46244005096407426,0.00041717481802881605,0.9982982563817147,0.4529343928975135,0.0026848957090259053,-0.26508314868219945,0.002637805561972671,0.98550356492352
141,2024-04-08 13:52:54.135000064,1943207300000.0,1942433800000.0,12.0,tt66_2023_fp2_sti_0p1_0p5mm,0.15086141044415893,0.0004646513991547598,0.4749223652010441,0.000459771377913276,0.9978950155898738,0.4485619111695239,0.0024332992322780174,-0.2559091596655056,0.002391066056912298,0.9878347991716677
142,2024-04-08 13:53:36.135000064,1939026300000.0,1941900600000.0,12.0,tt66_2023_fp2_sti_0p1_0p5mm,0.1508547462613542,0.0004870093710906263,0.47149613450132355,0.00048189477128605387,0.9976878455362237,0.44795753913351083,0.00263929120024207,-0.25394606269462167,0.002593549307586899,0.9856811513349168
